,pdiff_bottomup,pdiff_inspect,loss_bottomup,loss_inspect,confidence_bound_bottomup,confidence_bound_inspect,sigma_loss_bottomup,sigma_loss_inspect,sigma_pdiff_bottomup,sigma_pdiff_inspect
1.0,0.992,1.0,0.956,0.997,0.0078085770278585355,0.0,0.15186836405255733,0.038613469152615904,0.08908422980528065,0.0
1.1,0.992,1.0,0.944,0.997,0.0078085770278585355,0.0,0.166925132918923,0.038613469152615904,0.08908422980528065,0.0
1.2000000000000002,0.992,1.0,0.937,0.997,0.0078085770278585355,0.0,0.1747312221670754,0.038613469152615904,0.08908422980528065,0.0
1.3,0.992,1.0,0.931,0.997,0.0078085770278585355,0.0,0.18093921631310292,0.038613469152615904,0.08908422980528065,0.0
1.4,0.99,1.0,0.92,0.997,0.008721449420824505,0.0,0.1913112646970898,0.038613469152615904,0.0994987437106621,0.0
1.5,0.986,1.0,0.9,0.997,0.01029848983103834,0.0,0.20736441353327703,0.038613469152615904,0.11749042514179629,0.0
1.6,0.986,1.0,0.879,0.997,0.01029848983103834,0.0,0.22104072023045887,0.038613469152615904,0.11749042514179629,0.0
1.7000000000000002,0.984,1.0,0.842,0.997,0.010998377189385717,0.0,0.24090662091358156,0.038613469152615904,0.1254750971308649,0.0
1.8,0.978,0.998,0.815,0.995,0.012857360973387973,0.003916078038037548,0.25352514668174453,0.04974937185533105,0.14668333238647116,0.04467661580737733
1.9000000000000001,0.974,0.998,0.79,0.995,0.013948812021100584,0.003916078038037548,0.26057628441590736,0.04974937185533105,0.15913516267626088,0.04467661580737733
2.0,0.964,0.998,0.75,0.994,0.01632904690421337,0.003916078038037548,0.27294688127912364,0.05444263035526449,0.18629009635512048,0.04467661580737733
2.1,0.956,0.998,0.717,0.993,0.017977378140318467,0.003916078038037548,0.2782283235042761,0.058745212570898854,0.2050950998927083,0.04467661580737733
2.2,0.946,0.996,0.658,0.992,0.019811324761358096,0.005532618620508739,0.2683952309561405,0.07025667228100155,0.22601769842204839,0.0631189353522379
2.3,0.934,0.996,0.619,0.991,0.021762885396932084,0.005532618620508739,0.2633229955776746,0.07361385739111939,0.24828209762284498,0.0631189353522379
2.4000000000000004,0.922,0.992,0.569,0.987,0.02350627599599732,0.0078085770278585355,0.25639617781862517,0.09659710140578799,0.26817158686184484,0.08908422980528065
2.5,0.916,0.99,0.527,0.985,0.02431411402457428,0.008721449420824505,0.2505414137423193,0.10618380290797667,0.27738781516137295,0.0994987437106621
2.6,0.9,0.988,0.49,0.983,0.02629615941539752,0.009544213912104029,0.24269322199023197,0.11493911431710305,0.29999999999999993,0.1088852607105295
2.7,0.89,0.988,0.469,0.98,0.027425996426748107,0.009544213912104029,0.23353586448338093,0.12083045973594596,0.3128897569432403,0.1088852607105295
2.8000000000000003,0.878,0.988,0.444,0.978,0.02868786592272071,0.009544213912104029,0.22105203007436958,0.12456323695216007,0.3272858078194042,0.1088852607105295
2.9000000000000004,0.858,0.98,0.414,0.97,0.03059559372197245,0.01227154106051885,0.2204631488480558,0.15198684153570666,0.3490501396647766,0.1400000000000002
3.0,0.822,0.974,0.381,0.963,0.033528720393119694,0.013948812021100584,0.23310727144385693,0.17358283325260057,0.38251274488570963,0.15913516267626088
3.1,0.796,0.97,0.37,0.958,0.03532178858438513,0.014952629200244358,0.23473389188611007,0.1850297273413114,0.40296898143653687,0.17058722109231986
3.2,0.772,0.966,0.353,0.95,0.03677453101264515,0.015885434233913788,0.24267467935489276,0.19874606914351786,0.4195426080864731,0.181229136730273
3.3000000000000003,0.74,0.958,0.332,0.935,0.038447986683310224,0.01758241266720811,0.24652788888886384,0.22197972880423078,0.4386342439892262,0.20058913230780986
3.4000000000000004,0.708,0.954,0.297,0.929,0.03985466139863692,0.018362177125820354,0.24958164996649893,0.23121202390879225,0.4546823066713725,0.20948508300115318
3.5,0.64,0.948,0.273,0.919,0.04207385506463604,0.019461526846576052,0.2509402319278437,0.24482442688588052,0.48,0.2220270253820467
3.6,0.598,0.938,0.245,0.907,0.04297686060195649,0.021138216083671783,0.24994999499899975,0.2623947408009541,0.49030194778320024,0.2411555514600485
3.7,0.524,0.918,0.222,0.886,0.04377641461791954,0.02404912811725198,0.2504316273955828,0.2915544546049674,0.49942366784124276,0.27436472076416824
3.8000000000000003,0.442,0.918,0.187,0.881,0.04353106609307886,0.02404912811725198,0.24603048591587182,0.293834987705685,0.4966246067202067,0.27436472076416824
3.9000000000000004,0.384,0.91,0.157,0.867,0.04263114895003418,0.02508493731305701,0.23843447737271553,0.3062858142323932,0.48635789291426124,0.28618176042508364
4.0,0.328,0.888,0.13,0.84,0.04115215925319107,0.027643088452631335,0.22605309110914631,0.33226495451672305,0.4694848240358787,0.31536645351083237
4.1,0.274,0.88,0.111,0.826,0.039094409789636166,0.028484134531349202,0.21489299662855466,0.3416489426297119,0.4460089685196924,0.32496153618543844
4.2,0.208,0.858,0.078,0.8,0.03557667262687729,0.03059559372197245,0.18685823503394225,0.361939221417077,0.4058768286069063,0.3490501396647766
4.300000000000001,0.178,0.846,0.067,0.779,0.03352872039311969,0.03163855288726083,0.17891618149289906,0.37370978044466535,0.38251274488570963,0.3609487498246809
4.4,0.138,0.844,0.05,0.77,0.03023181667052114,0.03180567315432893,0.16278820596099708,0.375632799419859,0.34489998550304407,0.36285534307765127
4.5,0.116,0.84,0.039,0.752,0.02806895190063213,0.03213443760204931,0.14484129245487973,0.37880865882395026,0.32022492095400695,0.3666060555964673
4.6000000000000005,0.1,0.83,0.028,0.733,0.02629615941539753,0.03292566658398885,0.1233531515608742,0.38498181775247514,0.3,0.375632799419859
4.7,0.092,0.814,0.024,0.714,0.025334241555649537,0.03410670334113223,0.11586198686368192,0.39395938876995956,0.289025950392002,0.3891066691795451
4.8,0.088,0.806,0.02,0.695,0.02483189278327369,0.0346608696486398,0.10770329614269009,0.39683119837028946,0.28329489935401236,0.39542888108988694
4.9,0.092,0.794,0.021,0.666,0.025334241555649537,0.03544989315639752,0.11427598172844546,0.400554615502056,0.289025950392002,0.40443046373882363
5.0,0.084,0.78,0.018,0.64,0.02431411402457429,0.03631028945078791,0.10332473082471592,0.4029888335921976,0.27738781516137295,0.41424630354415953
5.1000000000000005,0.088,0.758,0.017,0.605,0.02483189278327369,0.03754164987317419,0.09597395480024776,0.4055551750378732,0.28329489935401236,0.4282942913464993
