,pdiff_bottomup,pdiff_inspect,loss_bottomup,loss_inspect,confidence_bound_bottomup,confidence_bound_inspect,sigma_loss_bottomup,sigma_loss_inspect,sigma_pdiff_bottomup,sigma_pdiff_inspect
4.0,0.378,0.866,0.125,0.724,0.0425022734827209,0.02985949197156576,0.248746859276655,0.3698972830394947,0.48488761584515644,0.34065231541852176
4.1,0.368,0.86,0.11,0.703,0.04227207024975238,0.03041475431431265,0.23,0.3758869510903511,0.48226133993924913,0.3469870314579495
4.2,0.342,0.848,0.098,0.683,0.041581204831029124,0.03146956858935311,0.21999090890307263,0.38860133813459774,0.47437959483940706,0.35902089075707005
4.300000000000001,0.332,0.838,0.101,0.675,0.041278921536299855,0.0322961375275744,0.2286897461627871,0.3935416115228477,0.47093099282166595,0.3684508108282569
4.4,0.324,0.84,0.098,0.665,0.041022008688020146,0.03213443760204931,0.23107574515729684,0.38894086954188806,0.46799999999999997,0.3666060555964673
4.5,0.326,0.826,0.099,0.643,0.04108750949862987,0.033230411324568346,0.23173044685582428,0.3899371744268556,0.4687472666586974,0.37910948286741664
4.6000000000000005,0.334,0.818,0.1,0.635,0.04134104184463667,0.03382076408362177,0.232379000772445,0.3965791219920686,0.471639692986076,0.38584452827531457
4.7,0.342,0.808,0.106,0.613,0.041581204831029124,0.03452449732001901,0.23401709339276908,0.40091270870352813,0.47437959483940706,0.3938730760029174
4.8,0.338,0.804,0.103,0.594,0.041462779684917406,0.034795824301200276,0.23428828395803322,0.39895363139091744,0.47302854036516656,0.39696851260521904
4.9,0.328,0.802,0.103,0.587,0.04115215925319107,0.0349293777098877,0.2406054862217402,0.39740533463958433,0.4694848240358787,0.3984921580156879
5.0,0.332,0.798,0.107,0.576,0.041278921536299855,0.03519234444023302,0.24910038137265064,0.3939847712792971,0.47093099282166595,0.4014922166119787
5.1000000000000005,0.332,0.782,0.105,0.551,0.041278921536299855,0.03619117576426607,0.24181604578687496,0.39357210266989195,0.47093099282166595,0.41288739384970324
5.2,0.336,0.766,0.107,0.537,0.04140232665925914,0.03711020750144089,0.24505305547982867,0.39639752774203824,0.47233886141201636,0.423372176695635
5.300000000000001,0.336,0.75,0.105,0.516,0.04140232665925914,0.037955236792832685,0.24591665254715875,0.39590908047176687,0.47233886141201636,0.4330127018922193
5.4,0.334,0.742,0.109,0.501,0.04134104184463667,0.038351545929727525,0.25222807139571124,0.39051120342443446,0.471639692986076,0.43753399867895987
5.5,0.336,0.736,0.109,0.491,0.04140232665925914,0.038637759935068704,0.25222807139571124,0.3878388840743022,0.47233886141201636,0.4407992740465892
5.6000000000000005,0.334,0.728,0.102,0.482,0.04134104184463667,0.039005083402038766,0.24206610667336312,0.3881700658216705,0.471639692986076,0.44498988752554813
5.7,0.336,0.72,0.104,0.462,0.04140232665925914,0.03935648764816291,0.24327761919255952,0.3802052077497098,0.47233886141201636,0.44899888641287294
5.800000000000001,0.334,0.71,0.1,0.447,0.04134104184463667,0.03977399753607877,0.2345207879911715,0.37241240580839946,0.471639692986076,0.4537620521815371
5.9,0.336,0.7,0.096,0.437,0.04140232665925914,0.04016804700256163,0.22535305633605238,0.3721975282024318,0.47233886141201636,0.45825756949558405
6.0,0.336,0.692,0.1,0.423,0.04140232665925914,0.04046685699680666,0.23021728866442676,0.36547366526194475,0.47233886141201636,0.46166654632970755
6.1000000000000005,0.334,0.684,0.097,0.411,0.04134104184463667,0.040751412009892365,0.22381018743569292,0.3585791404976034,0.471639692986076,0.46491289506745237
6.2,0.336,0.682,0.096,0.403,0.04140232665925914,0.04082035868534229,0.22087100307645638,0.35649824684000897,0.47233886141201636,0.4656994739099454
6.300000000000001,0.336,0.672,0.096,0.392,0.04140232665925914,0.04115215925319107,0.22087100307645638,0.35119225503988555,0.47233886141201636,0.4694848240358787
6.4,0.338,0.656,0.098,0.38,0.041462779684917406,0.0416391840073746,0.22449053432160562,0.3515679166249389,0.47302854036516656,0.4750410508577127
6.5,0.338,0.636,0.096,0.371,0.041462779684917406,0.04217453654517142,0.22087100307645638,0.35193607374067243,0.47302854036516656,0.48114862568649197
6.6000000000000005,0.34,0.63,0.095,0.364,0.04152240455464977,0.042319663514730356,0.21788758569500927,0.3456935058689995,0.4737087712930804,0.4828043081829324
6.7,0.34,0.618,0.096,0.353,0.04152240455464977,0.042588955413346306,0.22087100307645638,0.3418932581961803,0.4737087712930804,0.4858765275252551
6.800000000000001,0.34,0.606,0.094,0.347,0.04152240455464977,0.04283073154640252,0.2171727423043693,0.34364371084016654,0.4737087712930804,0.4886348329785751
6.9,0.34,0.588,0.094,0.339,0.04152240455464977,0.04314280124424004,0.2171727423043693,0.3501128389533865,0.4737087712930804,0.4921950832749145
7.0,0.342,0.578,0.096,0.33,0.041581204831029124,0.04329036164321106,0.2185955168799214,0.3479942528261063,0.47437959483940706,0.49387852757535433
7.1000000000000005,0.342,0.57,0.094,0.324,0.041581204831029124,0.043395302971635075,0.2148580927030676,0.34499855072159363,0.47437959483940706,0.4950757517794625
7.2,0.342,0.558,0.094,0.313,0.041581204831029124,0.04353106609307886,0.2148580927030676,0.33842428990839296,0.47437959483940706,0.4966246067202067
7.300000000000001,0.342,0.558,0.092,0.309,0.041581204831029124,0.04353106609307886,0.21103554203024666,0.3331951380197496,0.47437959483940706,0.4966246067202067
7.4,0.344,0.55,0.093,0.302,0.0416391840073746,0.0436072471041225,0.2117805467931368,0.32984238660305626,0.4750410508577127,0.49749371855331
7.5,0.344,0.536,0.093,0.294,0.0416391840073746,0.043713185342640036,0.2117805467931368,0.3294905157967373,0.4750410508577127,0.49870231601627835
7.6000000000000005,0.346,0.526,0.093,0.287,0.04169634550892919,0.043767638236487015,0.2117805467931368,0.32730872276797024,0.4756931784249171,0.49932354240512233
7.7,0.346,0.52,0.094,0.282,0.04169634550892919,0.0437918567772594,0.2148580927030676,0.3278353245152206,0.4756931784249171,0.49959983987187184
7.800000000000001,0.346,0.508,0.095,0.272,0.04169634550892919,0.04382132215257773,0.215580611373101,0.3240617225159429,0.4756931784249171,0.4999359959034756
7.9,0.346,0.492,0.095,0.263,0.04169634550892919,0.04382132215257773,0.215580611373101,0.3230030959603947,0.4756931784249171,0.4999359959034756
8.0,0.346,0.484,0.095,0.256,0.04169634550892919,0.04380448722220133,0.215580611373101,0.3200999843798809,0.4756931784249171,0.4997439344304241
8.100000000000001,0.346,0.476,0.095,0.249,0.04169634550892919,0.04377641461791954,0.215580611373101,0.32015465013021444,0.4756931784249171,0.4994236678412428
8.2,0.348,0.464,0.096,0.248,0.04175269269400477,0.04371318534264004,0.2162960933535324,0.3293873100166429,0.47633601585435464,0.4987023160162784
8.3,0.348,0.46,0.096,0.244,0.04175269269400477,0.043686461060607786,0.2162960933535324,0.3247522132334128,0.47633601585435464,0.4983974317750845
8.4,0.348,0.452,0.096,0.241,0.04175269269400477,0.04362451039496031,0.2162960933535324,0.3262192514245596,0.47633601585435464,0.4976906669810074
8.5,0.348,0.446,0.096,0.237,0.04175269269400477,0.04357058398506956,0.2162960933535324,0.3276141022605712,0.47633601585435464,0.49707544698968986
8.6,0.348,0.44,0.096,0.233,0.04175269269400477,0.043510234198404406,0.2162960933535324,0.3259002915003299,0.47633601585435464,0.4963869458396343
8.700000000000001,0.348,0.434,0.096,0.23,0.04175269269400477,0.043443434265720754,0.2162960933535324,0.3272613634390714,0.47633601585435464,0.4956248581336493
8.8,0.348,0.422,0.096,0.223,0.04175269269400477,0.04329036164321107,0.2162960933535324,0.32368348737617125,0.47633601585435464,0.4938785275753543
8.9,0.348,0.422,0.096,0.219,0.04175269269400477,0.04329036164321107,0.2162960933535324,0.31549801901121344,0.47633601585435464,0.4938785275753543
9.0,0.348,0.414,0.096,0.213,0.04175269269400477,0.04317377737469818,0.2162960933535324,0.3132586790497591,0.47633601585435464,0.4925484747717731
9.1,0.348,0.41,0.096,0.211,0.04175269269400477,0.04311108998854007,0.2162960933535324,0.31301597403327514,0.47633601585435464,0.4918333050943175
9.200000000000001,0.348,0.408,0.096,0.212,0.04175269269400477,0.04307864198416658,0.2162960933535324,0.3163162973986639,0.47633601585435464,0.49146312170904544
9.3,0.348,0.402,0.096,0.204,0.04175269269400477,0.04297686060195649,0.2162960933535324,0.30721979102915886,0.47633601585435464,0.49030194778320024
9.4,0.348,0.394,0.096,0.196,0.04175269269400477,0.04283073154640252,0.2162960933535324,0.30097175947254584,0.47633601585435464,0.48863483297857513
9.5,0.348,0.388,0.096,0.194,0.04175269269400477,0.04271325250083398,0.2162960933535324,0.30226478458464195,0.47633601585435464,0.4872945721019269
9.6,0.348,0.388,0.096,0.197,0.04175269269400477,0.04271325250083398,0.2162960933535324,0.307719027685972,0.47633601585435464,0.4872945721019269
9.700000000000001,0.348,0.386,0.096,0.195,0.04175269269400477,0.04267258057347832,0.2162960933535324,0.30573681492420896,0.47633601585435464,0.4868305660083393
9.8,0.348,0.382,0.096,0.193,0.04175269269400477,0.042588955413346306,0.2162960933535324,0.3053702670529664,0.47633601585435464,0.4858765275252551
9.9,0.348,0.378,0.096,0.192,0.04175269269400477,0.0425022734827209,0.2162960933535324,0.3068159057154632,0.47633601585435464,0.48488761584515644
10.0,0.35,0.374,0.097,0.188,0.04180822885509502,0.04241251603949004,0.21700460824600015,0.30274741947702877,0.47696960070847283,0.4838636171484688
10.100000000000001,0.35,0.366,0.097,0.183,0.04180822885509502,0.04222369548961815,0.21700460824600015,0.29834711327579494,0.47696960070847283,0.48170945600019105
10.200000000000001,0.35,0.362,0.097,0.18,0.04180822885509502,0.0421245906710083,0.21700460824600015,0.2942787793912432,0.47696960070847283,0.4805788176771839
10.3,0.35,0.358,0.097,0.178,0.04180822885509502,0.042022326865608,0.21700460824600015,0.2937958474859711,0.47696960070847283,0.4794121400215059
10.4,0.35,0.354,0.097,0.175,0.04180822885509502,0.04191688095266631,0.21700460824600015,0.29133314263914434,0.47696960070847283,0.47820915925983687
