,pdiff_bottomup,pdiff_inspect,loss_bottomup,loss_inspect,confidence_bound_bottomup,confidence_bound_inspect,sigma_loss_bottomup,sigma_loss_inspect,sigma_pdiff_bottomup,sigma_pdiff_inspect
0.5,0.992,1.0,0.963,0.997,0.0078085770278585355,0.0,0.14188375523646152,0.038613469152615904,0.08908422980528065,0.0
0.6,0.992,1.0,0.962,0.997,0.0078085770278585355,0.0,0.14337363774418233,0.038613469152615904,0.08908422980528065,0.0
0.7,0.992,1.0,0.958,0.997,0.0078085770278585355,0.0,0.14911740341086963,0.038613469152615904,0.08908422980528065,0.0
0.8,0.99,1.0,0.954,0.997,0.008721449420824505,0.0,0.1545444919756124,0.038613469152615904,0.0994987437106621,0.0
0.9,0.988,1.0,0.947,0.996,0.009544213912104029,0.0,0.16337380450978098,0.04454211490264002,0.1088852607105295,0.0
1.0,0.988,1.0,0.939,0.996,0.009544213912104029,0.0,0.1725659294298852,0.04454211490264002,0.1088852607105295,0.0
1.1,0.986,1.0,0.93,0.996,0.01029848983103834,0.0,0.18193405398660226,0.04454211490264002,0.11749042514179629,0.0
1.2000000000000002,0.986,1.0,0.9,0.995,0.01029848983103834,0.0,0.2049390153191918,0.04974937185533105,0.11749042514179629,0.0
1.3,0.984,1.0,0.857,0.994,0.010998377189385717,0.0,0.23675092396862987,0.05444263035526449,0.1254750971308649,0.0
1.4,0.974,1.0,0.806,0.993,0.013948812021100584,0.0,0.25954575704488,0.058745212570898854,0.15913516267626088,0.0
1.5,0.972,1.0,0.75,0.993,0.014460496920922192,0.0,0.2711088342345192,0.058745212570898854,0.1649727250184103,0.0
1.6,0.958,0.998,0.684,0.991,0.01758241266720811,0.003916078038037548,0.27774808730214506,0.07361385739111939,0.20058913230780986,0.04467661580737733
1.7000000000000002,0.948,0.996,0.623,0.989,0.019461526846576052,0.005532618620508739,0.27453779339100115,0.08590110593001714,0.2220270253820467,0.0631189353522379
1.8,0.94,0.996,0.555,0.989,0.02081663949824756,0.005532618620508739,0.25782746168707465,0.08590110593001714,0.23748684174075835,0.0631189353522379
1.9000000000000001,0.926,0.996,0.498,0.988,0.022945230371473713,0.005532618620508739,0.2664507459175148,0.08863407922464121,0.26177089219391814,0.0631189353522379
2.0,0.904,0.988,0.451,0.983,0.025822060893739673,0.009544213912104029,0.2590347467039895,0.11920989891783351,0.29459124223235145,0.1088852607105295
2.1,0.858,0.986,0.409,0.98,0.03059559372197245,0.01029848983103834,0.24742473603097978,0.1288409872672515,0.3490501396647766,0.11749042514179629
2.2,0.822,0.986,0.375,0.979,0.033528720393119694,0.01029848983103834,0.2426417111710186,0.13061010680647975,0.38251274488570963,0.11749042514179629
2.3,0.762,0.986,0.356,0.979,0.03732819871357309,0.01029848983103834,0.24344198487524704,0.13061010680647975,0.42585913163862055,0.11749042514179629
2.4000000000000004,0.696,0.984,0.323,0.977,0.04031925332641963,0.010998377189385717,0.25331995578714284,0.13773525329413697,0.4599826083668816,0.1254750971308649
2.5,0.606,0.976,0.277,0.972,0.04283073154640252,0.01341533737182931,0.26032863845531856,0.15561490931141533,0.4886348329785751,0.15304901175767194
2.6,0.52,0.974,0.234,0.97,0.0437918567772594,0.013948812021100584,0.255429050814507,0.16155494421403516,0.49959983987187184,0.15913516267626088
2.7,0.42,0.974,0.188,0.971,0.04326231061790389,0.013948812021100584,0.24830626250660695,0.16018426889055024,0.4935585071701227,0.15913516267626088
2.8000000000000003,0.336,0.966,0.148,0.964,0.04140232665925914,0.015885434233913788,0.2325854681617061,0.18084247288731722,0.47233886141201636,0.181229136730273
2.9000000000000004,0.262,0.964,0.102,0.959,0.03854338878718372,0.01632904690421337,0.2063879841463645,0.19447107754110904,0.43972263985380605,0.18629009635512048
3.0,0.2,0.96,0.067,0.955,0.035061545887196705,0.017176579403362015,0.1760994037468611,0.2036541185441631,0.4,0.19595917942265423
3.1,0.142,0.956,0.045,0.95,0.030595593721972448,0.017977378140318467,0.1499166435056495,0.21095023109728983,0.3490501396647765,0.2050950998927083
3.2,0.132,0.948,0.038,0.943,0.029670023983812348,0.019461526846576052,0.13622040963086257,0.2263868370731833,0.33849076796864047,0.2220270253820467
3.3000000000000003,0.11,0.942,0.026,0.935,0.027425996426748107,0.020488516666659896,0.1154296322440646,0.23932195887548607,0.31288975694324034,0.2337434491060659
3.4000000000000004,0.096,0.928,0.021,0.92,0.025822060893739677,0.022657464359455575,0.10516178012947479,0.2638181191654584,0.2945912422323515,0.2584879107424562
3.5,0.1,0.918,0.021,0.909,0.02629615941539753,0.02404912811725198,0.10516178012947479,0.27967659894957236,0.3,0.27436472076416824
3.6,0.104,0.908,0.024,0.894,0.026757266467260815,0.025334241555649534,0.11146299834474219,0.2962498945147491,0.3052605444534226,0.2890259503920019
3.7,0.11,0.892,0.024,0.879,0.027425996426748107,0.02720604262291743,0.11146299834474219,0.316004746799791,0.31288975694324034,0.31038041175306147
3.8000000000000003,0.104,0.874,0.029,0.859,0.026757266467260815,0.02908787920766999,0.12513592609638527,0.3385542792522346,0.3052605444534226,0.331849363416596
3.9000000000000004,0.094,0.852,0.031,0.836,0.02557991487085131,0.03112588612714504,0.13978197308666093,0.36069932076453926,0.2918287168871494,0.355099985919459
4.0,0.094,0.834,0.031,0.817,0.02557991487085131,0.032614305769094645,0.14331433982682962,0.37816795210593945,0.2918287168871494,0.3720806364217305
4.1,0.098,0.812,0.032,0.794,0.026060777946945484,0.03424743171684557,0.1377534028617805,0.3944160240152521,0.2973146481423342,0.3907121702737195
4.2,0.094,0.8,0.03,0.779,0.02557991487085131,0.0350615458871967,0.13820274961085252,0.4033100544246323,0.2918287168871494,0.3999999999999999
4.300000000000001,0.09,0.784,0.03,0.758,0.025084937313057012,0.03607081674706022,0.14177446878757824,0.4140483063605019,0.2861817604250837,0.41151427678757385
4.4,0.086,0.76,0.024,0.73,0.02457499242726231,0.03743548690747858,0.12009995836801943,0.42790185790669344,0.28036404905051576,0.4270831300812525
4.5,0.084,0.722,0.026,0.687,0.02431411402457429,0.03927010531180175,0.13162066707018316,0.44668892979343006,0.27738781516137295,0.44801339265696066
4.6000000000000005,0.08,0.696,0.023,0.664,0.02377989739254566,0.04031925332641963,0.12235603785674003,0.4572789083261986,0.2712931993250107,0.4599826083668816
4.7,0.08,0.658,0.021,0.619,0.02377989739254566,0.041581204831029124,0.11427598172844546,0.4672675892890497,0.2712931993250107,0.47437959483940706
4.8,0.08,0.62,0.019,0.58,0.02377989739254566,0.04254599769661066,0.10554146104730595,0.47497368348151675,0.2712931993250107,0.4853864439804639
4.9,0.08,0.596,0.017,0.554,0.02377989739254566,0.0430115290218797,0.09597395480024776,0.4775814066732497,0.2712931993250107,0.49069746280167376
5.0,0.08,0.582,0.017,0.527,0.02377989739254566,0.043233530542855274,0.09597395480024776,0.4730443953795457,0.2712931993250107,0.4932301693935601
5.1000000000000005,0.08,0.554,0.019,0.499,0.02377989739254566,0.04357058398506956,0.10554146104730595,0.4738132543523872,0.2712931993250107,0.49707544698968986
5.2,0.08,0.54,0.019,0.476,0.02377989739254566,0.043686461060607786,0.10554146104730595,0.4684271554895169,0.2712931993250107,0.4983974317750845
5.300000000000001,0.08,0.514,0.019,0.447,0.02377989739254566,0.04380974883287965,0.10554146104730595,0.46442545149894615,0.2712931993250107,0.4998039615689336
5.4,0.08,0.466,0.017,0.4,0.02377989739254566,0.04372548708476556,0.09597395480024776,0.45716517802649836,0.2712931993250107,0.4988426605654332
5.5,0.08,0.438,0.017,0.37,0.02377989739254566,0.04348868564580907,0.09597395480024776,0.4484417464955733,0.2712931993250107,0.49614110895994096
5.6000000000000005,0.08,0.404,0.017,0.335,0.02377989739254566,0.0430115290218797,0.09597395480024776,0.4362052269287932,0.2712931993250107,0.49069746280167376
5.7,0.08,0.372,0.017,0.301,0.02377989739254566,0.04236647791827874,0.09597395480024776,0.4205936281019959,0.2712931993250107,0.48333839077813795
5.800000000000001,0.082,0.356,0.018,0.283,0.024049128117251985,0.041970003154634145,0.0983666610188635,0.4103790930347208,0.27436472076416824,0.47881520443695186
5.9,0.082,0.32,0.018,0.245,0.024049128117251985,0.04088843748543101,0.0983666610188635,0.38661996844446617,0.27436472076416824,0.46647615158762407
6.0,0.082,0.284,0.018,0.211,0.024049128117251985,0.03952635349738197,0.0983666610188635,0.36328914104332927,0.27436472076416824,0.45093680266751346
6.1000000000000005,0.084,0.266,0.019,0.192,0.02431411402457429,0.038731107662962595,0.10069260151570224,0.3466064050187186,0.27738781516137295,0.44186423254207846
6.2,0.084,0.254,0.019,0.179,0.02431411402457429,0.03815551688550425,0.10069260151570224,0.33534907186393104,0.27738781516137295,0.4352975993501457
