,pdiff_bottomup,pdiff_inspect,loss_bottomup,loss_inspect,confidence_bound_bottomup,confidence_bound_inspect,sigma_loss_bottomup,sigma_loss_inspect,sigma_pdiff_bottomup,sigma_pdiff_inspect
7.0,0.084,0.712,0.024,0.426,0.02431411402457429,0.03969239548326606,0.12009995836801943,0.3233017166672642,0.27738781516137295,0.452831094338717
7.1000000000000005,0.084,0.7,0.024,0.415,0.02431411402457429,0.04016804700256163,0.12009995836801943,0.3213642792844283,0.27738781516137295,0.45825756949558405
7.2,0.084,0.698,0.024,0.406,0.02431411402457429,0.04024410301149723,0.12009995836801943,0.3117114049886529,0.27738781516137295,0.45912525524087655
7.300000000000001,0.082,0.692,0.023,0.394,0.024049128117251985,0.04046685699680666,0.11819898476721363,0.3029257334727441,0.27436472076416824,0.46166654632970755
7.4,0.082,0.688,0.022,0.386,0.024049128117251985,0.04061089729616917,0.11625833303466897,0.2983353817434331,0.27436472076416824,0.4633098315382483
7.5,0.082,0.678,0.018,0.376,0.024049128117251985,0.04095565273805314,0.0983666610188635,0.2943195542263545,0.27436472076416824,0.46724297747531746
7.6000000000000005,0.082,0.678,0.018,0.372,0.024049128117251985,0.04095565273805314,0.0983666610188635,0.28916431315084506,0.27436472076416824,0.46724297747531746
7.7,0.082,0.67,0.018,0.365,0.024049128117251985,0.04121596195650418,0.0983666610188635,0.28508770580296866,0.27436472076416824,0.47021271782034985
7.800000000000001,0.082,0.67,0.018,0.364,0.024049128117251985,0.04121596195650418,0.0983666610188635,0.28373226816842667,0.27436472076416824,0.47021271782034985
7.9,0.082,0.664,0.018,0.36,0.024049128117251985,0.04140232665925914,0.0983666610188635,0.2835489375751565,0.27436472076416824,0.4723388614120163
8.0,0.082,0.656,0.018,0.355,0.024049128117251985,0.0416391840073746,0.0983666610188635,0.2836811590500857,0.27436472076416824,0.4750410508577127
8.100000000000001,0.082,0.652,0.018,0.352,0.024049128117251985,0.04175269269400477,0.0983666610188635,0.28301236722093964,0.27436472076416824,0.47633601585435464
8.2,0.082,0.638,0.018,0.342,0.024049128117251985,0.0421245906710083,0.0983666610188635,0.2811334202829681,0.27436472076416824,0.4805788176771839
8.3,0.082,0.626,0.018,0.335,0.024049128117251985,0.04241251603949004,0.0983666610188635,0.2815581645060217,0.27436472076416824,0.4838636171484688
8.4,0.082,0.63,0.018,0.336,0.024049128117251985,0.042319663514730356,0.0983666610188635,0.2794709287206811,0.27436472076416824,0.4828043081829324
8.5,0.082,0.624,0.018,0.331,0.024049128117251985,0.042457780403596226,0.0983666610188635,0.27737880236240114,0.27436472076416824,0.4843800161030593
8.6,0.082,0.622,0.018,0.329,0.024049128117251985,0.0425022734827209,0.0983666610188635,0.2761503213831191,0.27436472076416824,0.48488761584515644
8.700000000000001,0.082,0.61,0.018,0.319,0.024049128117251985,0.042753166900242605,0.0983666610188635,0.27154925888317205,0.27436472076416824,0.4877499359302879
8.8,0.082,0.61,0.018,0.317,0.024049128117251985,0.042753166900242605,0.0983666610188635,0.26834865380694567,0.27436472076416824,0.4877499359302879
8.9,0.082,0.598,0.018,0.309,0.024049128117251985,0.04297686060195649,0.0983666610188635,0.26649390236926623,0.27436472076416824,0.49030194778320024
9.0,0.082,0.594,0.018,0.307,0.024049128117251985,0.04304545556501871,0.0983666610188635,0.26692882946583346,0.27436472076416824,0.4910845141113696
9.1,0.082,0.59,0.018,0.302,0.024049128117251985,0.04311108998854007,0.0983666610188635,0.26228991593273276,0.27436472076416824,0.4918333050943175
9.200000000000001,0.084,0.584,0.019,0.298,0.02431411402457429,0.0432040199611101,0.10069260151570224,0.26114363863590473,0.27738781516137295,0.4928934976239796
9.3,0.084,0.576,0.019,0.295,0.02431411402457429,0.04331768503509854,0.10069260151570224,0.26358110706194404,0.27738781516137295,0.494190246767376
9.4,0.084,0.558,0.019,0.286,0.02431411402457429,0.04353106609307886,0.10069260151570224,0.2649603743958708,0.27738781516137295,0.4966246067202067
9.5,0.084,0.552,0.019,0.284,0.02431411402457429,0.04358927192784941,0.10069260151570224,0.2671029763967448,0.27738781516137295,0.49728864857344174
9.6,0.084,0.55,0.019,0.283,0.02431411402457429,0.0436072471041225,0.10069260151570224,0.2672283667577228,0.27738781516137295,0.49749371855331
9.700000000000001,0.084,0.542,0.019,0.277,0.02431411402457429,0.043672037222918736,0.10069260151570224,0.2641420072612457,0.27738781516137295,0.4982328772772829
9.8,0.084,0.54,0.019,0.277,0.02431411402457429,0.043686461060607786,0.10069260151570224,0.2660281939945463,0.27738781516137295,0.4983974317750845
9.9,0.084,0.538,0.019,0.279,0.02431411402457429,0.04370017687836057,0.10069260151570224,0.2695533342401833,0.27738781516137295,0.4985539088203
10.0,0.084,0.528,0.019,0.274,0.02431411402457429,0.043758157767438056,0.10069260151570224,0.27004444078706746,0.27738781516137295,0.49921538437832624
10.100000000000001,0.084,0.526,0.019,0.273,0.02431411402457429,0.043767638236487015,0.10069260151570224,0.270131449483395,0.27738781516137295,0.49932354240512233
10.200000000000001,0.084,0.514,0.019,0.266,0.02431411402457429,0.04380974883287965,0.10069260151570224,0.26878243990260964,0.27738781516137295,0.4998039615689336
10.3,0.084,0.514,0.019,0.266,0.02431411402457429,0.04380974883287965,0.10069260151570224,0.26878243990260964,0.27738781516137295,0.4998039615689336
10.4,0.084,0.508,0.019,0.263,0.02431411402457429,0.04382132215257773,0.10069260151570224,0.2689442321374451,0.27738781516137295,0.4999359959034756
